chamber,committee,committee_code,api_uri,date,time,location,description,bill_ids,url,meeting_type
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-02-14,14:00:00,RHOB 2154,Game Changers: Artificial Intelligence Part I,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106883,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-02-14,14:00:00,RHOB 2123,New Source Review Permitting Challenges for Manufacturing and Infrastructure,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106852,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/115/house/committees/HSSM.json,2018-02-14,11:00:00,RHOB 2360,"Job Creation, Competition, and Small Business Role in the United States Economy",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106846,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/115/house/committees/HSSM.json,2018-02-14,11:00:00,RHOB 2360,"Job Creation, Competition, and Small Business Role in the United States Economy",n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106846,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/115/house/committees/HSSM.json,2018-02-14,10:45:00,RHOB 2360,SBC Budget Views and Estimates for Fiscal Year 2019,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106872,Markup
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/115/house/committees/HSSM.json,2018-02-14,10:45:00,RHOB 2360,SBC Budget Views and Estimates for Fiscal Year 2019,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106872,Markup
Senate,Committee on Finance,SSFI,https://api.propublica.org/congress/v1/115/senate/committees/SSFI.json,2018-02-14,10:30:00,SD-215,Hearings to examine the President&#39;s proposed budget request for fiscal year 2019.,n/a,,
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-02-14,10:15:00,RHOB 2322,Examining the Impact of Health Care Consolidation,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106855,Hearing
House,Committee on Natural Resources,HSII,https://api.propublica.org/congress/v1/115/house/committees/HSII.json,2018-02-14,10:15:00,LHOB 1324,Full Committee Markup,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106841,Markup
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-02-14,10:15:00,RHOB 2322,Examining the Impact of Health Care Consolidation,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106855,Hearing
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/115/house/committees/HSED.json,2018-02-14,10:00:00,RHOB 2175,Examining the Governments Management of Native American Schools,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106845,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/115/house/committees/HSSY.json,2018-02-14,10:00:00,RHOB 2318,Beyond Bitcoin: Emerging Applications for Blockchain Technology,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106862,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-02-14,10:00:00,LHOB 1100,Department of Health and Human Services&#39; Fiscal Year 2019 Budget Request,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106856,Hearing
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/115/house/committees/HSPW.json,2018-02-14,10:00:00,RHOB 2167,Fiscal Year 2019 Budget Views and Estimates of the Committee on Transportation and Infrastructure; H.R. 4921 STB Information Security Improvement Act; H.R. 4925 FRA Safety Data Improvement Act; and other matters cleared for consideration.,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106880,Markup
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/115/senate/committees/SSCM.json,2018-02-14,10:00:00,SR-253,"Hearings to examine the nominations of Joseph Simons, of Virginia, Christine S. Wilson, of Virginia, Noah Joshua Phillips, of Maryland, and Rohit Chopra, of New York, each to be a Federal Trade Commissioner.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/115/senate/committees/SSGA.json,2018-02-14,10:00:00,SD-342,"Business meeting to consider S.2221, to repeal the multi-State plan program, S.2296, to increase access to agency guidance documents, S.2400, to eliminate or modify certain audit mandates of the Government Accountability Office, S.2113, to amend title 41, United States Code, to improve the manner in which Federal contracts for design and construction services are awarded, to prohibit the use of reverse auctions for design and construction services procurements, S.2349, to direct the Director of the Office of Management and Budget to establish an interagency working group to study Federal efforts to collect data on sexual violence and to make recommendations on the harmonization of such efforts, S.2413, to provide for the appropriate use of bridge contracts in Federal procurement, S.2178, to require the Council of Inspectors General on Integrity and Efficiency to make open recommendations of Inspectors General publicly available, H.R.2229, to amend title 5, United States Code, to provide permanent authority for judicial review of certain Merit Systems Protection Board decisions relating to whistleblowers, S.931, to designate the facility of the United States Postal Service located at 4910 Brighton Boulevard in Denver, Colorado, as the &quot;George Sakato Post Office&quot;, S.2040, to designate the facility of the United States Postal Service located at 621 Kansas Avenue in Atchison, Kansas, as the &quot;Amelia Earhart Post Office Building&quot;, H.R.294, to designate the facility of the United States Postal Service located at 2700 Cullen Boulevard in Pearland, Texas, as the &quot;Endy Nddiobong Ekpanya Post Office Building&quot;, H.R.452, to designate the facility of the United States Postal Service located at 324 West Saint Louis Street in Pacific, Missouri, as the &quot;Specialist Jeffrey L. White, Jr. Post Office&quot;, H.R.1207, to designate the facility of the United States Postal Service located at 306 River Street in Tilden, Texas, as the &quot;Tilden Veterans Post Office&quot;, H.R.1208, to designate the facility of the United States Postal Service located at 9155 Schaefer Road, Converse, Texas, as the &quot;Converse Veterans Post Office Building&quot;, H.R.1858, to designate the facility of the United States Postal Service located at 4514 Williamson Trail in Liberty, Pennsylvania, as the &quot;Staff Sergeant Ryan Scott Ostrom Post Office&quot;, H.R.1988, to designate the facility of the United States Postal Service located at 1730 18th Street in Bakersfield, California, as the &quot;Merle Haggard Post Office Building&quot;, H.R.2254, to designate the facility of the United States Postal Service located at 2635 Napa Street in Vallejo, California, as the &quot;Janet Capello Post Office Building&quot;, H.R.2302, to designate the facility of the United States Postal Service located at 259 Nassau Street, Suite 2 in Princeton, New Jersey, as the &quot;Dr. John F. Nash, Jr. Post Office&quot;, H.R.2464, to designate the facility of the United States Postal Service located at 25 New Chardon Street Lobby in Boston, Massachusetts, as the &quot;John Fitzgerald Kennedy Post Office&quot;, H.R.2672, to designate the facility of the United States Postal Service located at 520 Carter Street in Fairview, Illinois, as the &quot;Sgt. Douglas J. Riney Post Office&quot;, H.R.2815, to designate the facility of the United States Postal Service located at 30 East Somerset Street in Raritan, New Jersey, as the &quot;Gunnery Sergeant John Basilone Post Office&quot;, H.R.2873, to designate the facility of the United States Postal Service located at 207 Glenside Avenue in Wyncote, Pennsylvania, as the &quot;Staff Sergeant Peter Taub Post Office Building&quot;, H.R.3109, to designate the facility of the United States Postal Service located at 1114 North 2nd Street in Chillicothe, Illinois, as the &quot;Sr. Chief Ryan Owens Post Office Building&quot;, H.R.3369, to designate the facility of the United States Postal Service located at 225 North Main Street in Spring Lake, North Carolina, as the &quot;Howard B. Pate, Jr. Post Office&quot;, H.R.3638, to designate the facility of the United States Postal Service located at 1100 Kings Road in Jacksonville, Florida, as the &quot;Rutledge Pearson Post Office Building&quot;, H.R.3655, to designate the facility of the United States Postal Service located at 1300 Main Street in Belmar, New Jersey, as the &quot;Dr. Walter S. McAfee Post Office Building&quot;, H.R.3821, to designate the facility of the United States Postal Service located at 430 Main Street in Clermont, Georgia, as the &quot;Zach T. Addington Post Office&quot;, H.R.3893, to designate the facility of the United States Postal Service located at 100 Mathe Avenue in Interlachen, Florida, as the &quot;Robert H. Jenkins, Jr. Post Office&quot;, H.R.4042, to designate the facility of the United States Postal Service located at 1415 West Oak Street, in Kissimmee, Florida, as the &quot;Borinqueneers Post Office Building&quot;, H.R.4285, to designate the facility of the United States Postal Service located at 123 Bridgeton Pike in Mullica Hill, New Jersey, as the &quot;James C. &#39;Billy&#39; Johnson Post Office Building&quot;, and the nominations of Jeff Tie",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-02-14,10:00:00,SD-226,"Hearings to examine the nominations of Joel M. Carson III, of New Mexico, to be United States Circuit Judge for the Tenth Circuit, Colm F. Connolly, and Maryellen Noreika, both to be a United States District Judge for the District of Delaware, William F. Jung, to be United States District Judge for the Middle District of Florida, and Ryan T. Holte, of Ohio, to be a Judge of the United States Court of Federal Claims.",n/a,,
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/115/house/committees/HSBU.json,2018-02-14,10:00:00,LHOB 1334,The Presidents Fiscal Year 2019 Budget,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106875,Meeting
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/115/house/committees/HSFA.json,2018-02-14,10:00:00,RHOB 2172,Modernizing Food Aid: Improving Effectiveness and Saving Lives,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106858,Hearing
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/115/house/committees/HSPW.json,2018-02-14,10:00:00,RHOB 2167,Fiscal Year 2019 Budget Views and Estimates of the Committee on Transportation and Infrastructure; H.R. 4921 STB Information Security Improvement Act; H.R. 4925 FRA Safety Data Improvement Act; and other matters cleared for consideration.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106880,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-02-14,10:00:00,RHOB 2128,Examining the Current Data Security And Breach Notification Regulatory Regime,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106877,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/115/house/committees/HSSY.json,2018-02-14,10:00:00,RHOB 2318,Beyond Bitcoin: Emerging Applications for Blockchain Technology,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106862,Hearing
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/115/house/committees/HSAS.json,2018-02-14,10:00:00,RHOB 2118,The Military and Security Challenges and Posture in the Indo-Pacific Region,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106847,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-02-14,10:00:00,RHOB 2123,Oversight of the National Highway Traffic Safety Administration 2018,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106854,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-02-14,10:00:00,RHOB 2123,Oversight of the National Highway Traffic Safety Administration 2018,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106854,Hearing
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/115/house/committees/HSED.json,2018-02-14,10:00:00,RHOB 2175,Examining the Governments Management of Native American Schools,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106845,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/115/house/committees/HSBU.json,2018-02-14,10:00:00,LHOB 1334,The Presidents Fiscal Year 2019 Budget,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106875,Meeting
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/115/senate/committees/SSCM.json,2018-02-14,09:30:00,SH-216,"Hearings to examine the nominations of Joseph Simons, of Virginia, Christine S. Wilson, of Virginia, Noah Joshua Phillips, of Maryland, and Rohit Chopra, of New York, each to be a Federal Trade Commissioner.",n/a,,
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-02-13,17:00:00,CAPITOL H-313,"H.R. 3978TRID Improvement Act of 2017 (Rules Committee Print 115-59Showing the text of H.R. 3978, H.R. 1645, and H.R. 4546 as reported and H.R. 3948, H.R. 2948, and H.R. 4061 as ordered reported; all by the Committee on Financial Services); H.R. 3299Protecting Consumers Access to Credit Act of 2017; H.R. 620ADA Education and Reform Act of 2017",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106863,Hearing
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/115/senate/committees/SLIN.json,2018-02-13,14:30:00,SH-219,Closed hearings to examine worldwide threats.,n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-13,14:30:00,SR-222,Hearings to examine the Department of Defense&#39;s role in protecting democratic elections.,n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-13,10:00:00,SVC-217,Closed hearings to examine the United States Special Operations Command in review of the Defense Authorization Request for fiscal year 2019 and the Future Years Defense Program.,n/a,,
Senate,Committee on the Budget,SSBU,https://api.propublica.org/congress/v1/115/senate/committees/SSBU.json,2018-02-13,10:00:00,SD-608,Hearings to examine the President&#39;s proposed budget request for fiscal year 2019.,n/a,,
Senate,"Committee on Health, Education, Labor, and Pensions",SSHR,https://api.propublica.org/congress/v1/115/senate/committees/SSHR.json,2018-02-13,10:00:00,SD-430,"Hearings to examine improving animal health, focusing on reauthorization of Food and Drug Administration Animal Drug User Fees.",n/a,,
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/115/senate/committees/SLIN.json,2018-02-13,09:30:00,SH-216,Hearings to examine worldwide threats.,n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/115/senate/committees/SSFR.json,2018-02-12,17:00:00,SVC-217,To receive a closed briefing on the Countering America&#39;s Adversaries Through Sanctions Act.,n/a,,
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-02-09,02:30:00,CAPITOL H-313,"Senate amendment to the House amendment to the Senate amendment to H.R. 1892An Act to amend title 4, United States Code, to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty. [Bipartisan Budget Act of 2018]",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106882,Hearing
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/115/senate/committees/SLIN.json,2018-02-08,14:00:00,SH-219,To receive a closed briefing regarding certain intelligence matters.,n/a,,
Senate,"Committee on Banking, Housing, and Urban Affairs",SSBK,https://api.propublica.org/congress/v1/115/senate/committees/SSBK.json,2018-02-08,11:00:00,SD-538,"Business meeting to consider subcommittee assignments for the Second Session of the 115th Congress, and the nominations of Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors, and to be a Member of the Board of Directors, Federal Deposit Insurance Corporation, Marvin Goodfriend, of Pennsylvania, to be a Member of the Board of Governors of the Federal Reserve System, and Thomas E. Workman, of New York, to be a Member of the Financial Stability Oversight Council.",n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-08,10:30:00,SH-216,"Hearings to examine the nominations of Paul C. Ney, Jr., of Tennessee, to be General Counsel, Kevin Fahey, of Massachusetts, to be an Assistant Secretary, and Thomas E. Ayres, of Pennsylvania, to be General Counsel of the Department of the Air Force, all of the Department of Defense, and Lisa Gordon-Hagerty, of Virginia, to be Under Secretary for Nuclear Security, Department of Energy.",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-02-08,10:30:00,SD-226,"Business meeting to consider S.1917, to reform sentencing laws and correctional institutions, and the nominations of Kurt D. Engelhardt, of Louisiana, to be United States Circuit Judge for the Fifth Circuit, Michael B. Brennan, of Wisconsin, to be United States Circuit Judge for the Seventh Circuit, Barry W. Ashe, to be United States District Judge for the Eastern District of Louisiana, Howard C. Nielson, Jr., to be United States District Judge for the District of Utah, James R. Sweeney II, to be United States District Judge for the Southern District of Indiana, Susan Paradise Baxter, to be United States District Judge for the Western District of Pennsylvania, Daniel Desmond Domenico, to be United States District Judge for the District of Colorado, Marilyn Jean Horan, to be United States District Judge for the Western District of Pennsylvania, Adam I. Klein, of the District of Columbia, to be Chairman and Member of the Privacy and Civil Liberties Oversight Board, and John C. Anderson, to be United States Attorney for the District of New Mexico, Brandon J. Fremin, to be United States Attorney for the Middle District of Louisiana, Joseph P. Kelly, to be United States Attorney for the District of Nebraska, Scott W. Murray, to be United States Attorney for the District of New Hampshire, David C. Weiss, to be United States Attorney for the District of Delaware, David G. Jolley, to be United States Marshal for the Eastern District of Tennessee, and Thomas M. Griffin, Jr., to be United States Marshal for the District of South Carolina, all of the Department of Justice.",n/a,,
Senate,Committee on Energy and Natural Resources,SSEG,https://api.propublica.org/congress/v1/115/senate/committees/SSEG.json,2018-02-08,10:00:00,SD-366,An oversight hearing to examine the evolution of energy infrastructure in the United States and how lessons learned from the past can inform future opportunities.,n/a,,
Senate,"Committee on Health, Education, Labor, and Pensions",SSHR,https://api.propublica.org/congress/v1/115/senate/committees/SSHR.json,2018-02-08,10:00:00,SD-430,"Hearings to examine the opioid crisis, focusing on the impact on children and families.",n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/115/senate/committees/SSFR.json,2018-02-07,17:00:00,SVC-217,To receive a closed briefing on Turkey.,n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/115/senate/committees/SSFR.json,2018-02-07,16:15:00,S-116,"Hearings to examine S.2286, to amend the Peace Corps Act to provide greater protection and services for Peace Corps volunteers, S.2060, to promote democracy and human rights in Burma, S.Res.92, expressing concern over the disappearance of David Sneddon, H.R.1625, to amend the State Department Basic Authorities Act of 1956 to include severe forms of trafficking in persons within the definition of transnational organized crime for purposes of the rewards program of the Department of State, H.R.535, to encourage visits between the United States and Taiwan at all levels, and the nominations of Peter Hendrick Vrooman, of New York, to be Ambassador to the Republic of Rwanda, and Eric M. Ueland, of Oregon, to be an Under Secretary (Management), both of the Department of State.",n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-07,15:30:00,SR-222,Hearings to examine Army modernization.,n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-07,15:30:00,SD-G50,Hearings to examine Army modernization.,n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-07,14:30:00,SR-232A,"Hearings to examine defending the homeland, focusing on Department of Defense&#39;s role in countering weapons of mass destruction.",n/a,,
Senate,Committee on Veterans&#39; Affairs,SSVA,https://api.propublica.org/congress/v1/115/senate/committees/SSVA.json,2018-02-07,14:30:00,SR-418,"Hearings to examine S.242, to amend title 38, United States Code, to permit veterans to grant access to their records in the databases of the Veterans Benefits Administration to certain designated congressional employees, S.624, to allow servicemembers to terminate their cable, satellite television, and Internet access service contracts while deployed, S.1072, to amend title 38, United States Code, to improve the provision of services for homeless veterans, S.2038, to amend title 38, United States Code, to provide for a presumption of herbicide exposure for certain veterans who served in Korea, S.2097, to amend title 38, United States Code, to improve the administration of State homes furnishing care to veterans under the laws administered by the Secretary of Veterans Affairs, S.2105, to modify the presumption of service connection for veterans who were exposed to herbicide agents while serving in the Armed Forces in Thailand during the Vietnam era, S.2107, to amend title 38, United States Code, to require the Under Secretary of Health to report major adverse personnel actions involving certain health care employees to the National Practitioner Data Bank and to applicable State licensing boards, S.2131, to amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to furnish medically necessary transportation for newborn children of certain women veterans, S.2247, to amend title 38, United States Code, to provide for a consistent eligibility date for provision of Department of Veterans Affairs memorial headstones and markers for eligible spouses and dependent children of veterans whose remains are unavailable, S.2248, to amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to provide certain burial benefits for spouses and children of veterans who are buried in tribal cemeteries, S.2294, to amend title 38, United States Code, to ensure that individuals may access documentation verifying the monthly housing stipend paid to the individual under the Post-9/11 Educational Assistance Program of the Department of Veterans Affairs, S.2304, to amend title 38, United States Code, to protect veterans from predatory lending, S.2341, to amend title 38, United States Code, to improve the processing of veterans benefits by the Department of Veterans Affairs, to limit the authority of the Secretary of Veterans Affairs to recover overpayments made by the Department and other amounts owed by veterans to the United States, to improve the due process accorded veterans with respect to such recovery, S.2357, to require the Secretary of Veterans Affairs to review the processes and requirements of the Department of Veterans Affairs for scheduling appointments for health care and conducting consultations under the laws administered by the Secretary, an original bill to require the Secretary of Veterans Affairs to furnish organ transplant care to veterans at non-Department of Veterans Affairs facilities, an original bill to provide additional protections for our veterans, an original bill to provide outer burial receptacles for remains buried in National Parks, and an original bill entitled &quot;Department of Veterans Affairs Senior Executive Accountability Act of 2017&quot;.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/115/senate/committees/SSGA.json,2018-02-07,10:00:00,SD-342,"Hearings to examine reauthorizing the Department of Homeland Security, focusing on positioning DHS to address new and emerging threats to the Homeland.",n/a,,
Senate,Committee on Environment and Public Works,SSEV,https://api.propublica.org/congress/v1/115/senate/committees/SSEV.json,2018-02-07,10:00:00,SD-406,Hearings to examine the impact of Federal environmental regulations and policies on American farming and ranching communities.,n/a,,
Senate,Committee on Energy and Natural Resources,SSEG,https://api.propublica.org/congress/v1/115/senate/committees/SSEG.json,2018-02-07,10:00:00,SD-366,"Hearings to examine S.414 and H.R.1107, bills to promote conservation, improve public land management, and provide for sensible development in Pershing County, Nevada, S.441, to designate the Organ Mountains and other public land as components of the National Wilderness Preservation System in the State of New Mexico, S.507, to sustain economic development and recreational use of National Forest System land in the State of Montana, to add certain land to the National Wilderness Preservation System, to designate new areas for recreation, S.612 and H.R.1547, bills to provide for the unencumbering of title to non-Federal land owned by the city of Tucson, Arizona, for purposes of economic development by conveyance of the Federal reversionary interest to the City, S.1046, to facilitate certain pinyon-juniper related projects in Lincoln County, Nevada, to modify the boundaries of certain wilderness areas in the State of Nevada, and to fully implement the White Pine County Conservation, Recreation, and Development Act, S.1219 and H.R.3392, bills to provide for stability of title to certain land in the State of Louisiana, S.1222, to authorize the Secretary of the Interior to convey certain land to La Paz County, Arizona, S.1481, to make technical corrections to the Alaska Native Claims Settlement Act, S.1665 and H.R.2582, bills to authorize the State of Utah to select certain lands that are available for disposal under the Pony Express Resource Management Plan to be used for the support and benefit of State institutions, S.2062, to require the Secretary of Agriculture to convey at market value certain National Forest System land in the State of Arizona, S.2206, to release certain wilderness study areas in the State of Montana, S.2218, to provide for the conveyance of a Forest Service site in Dolores County, Colorado, to be used for a fire station, S.2249, to permanently reauthorize the Rio Puerco Management Committee and the Rio Puerco Watershed Management Program, H.R.995, to direct the Secretary of Agriculture and the Secretary of the Interior to modernize terms in certain regulations, and H.R.1404, to provide for the conveyance of certain land inholdings owned by the United States to the Tucson Unified School District and to the Pascua Yaqui Tribe of Arizona.",n/a,,
Senate,Committee on Environment and Public Works,SSEV,https://api.propublica.org/congress/v1/115/senate/committees/SSEV.json,2018-02-07,09:30:00,SD-406,"Business meeting to consider the nomination of Andrew Wheeler, of Virginia, to be Deputy Administrator of the Environmental Protection Agency.",n/a,,
Senate,Special Committee on Aging,SPAG,https://api.propublica.org/congress/v1/115/senate/committees/SPAG.json,2018-02-07,09:30:00,SD-562,Hearings to examine cost and competition among rheumatoid arthritis therapies.,n/a,,
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/115/house/committees/HSAS.json,2018-02-07,09:00:00,RHOB 2118,Senior Leader Misconduct: Prevention and Accountability,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106815,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-02-07,09:00:00,RHOB 2253,Ensuring Social Security Serves Americas Veterans,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106834,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-02-07,09:00:00,RHOB 2253,Ensuring Social Security Serves Americas Veterans,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106834,Hearing
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/115/house/committees/HSAS.json,2018-02-06,15:30:00,RHOB 2118,"Addressing Physiological Episodes in Fighter, Attack, and Training Aircraft",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106824,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-02-06,15:00:00,LHOB 1100,The Opioid Crisis: Removing Barriers to Prevent and Treat Opioid Abuse and Dependence in Medicare,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106827,Hearing
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/115/senate/committees/SSCM.json,2018-02-06,15:00:00,SR-253,"Hearings to examine data security and bug bounty programs, focusing on lessons learned from the Uber breach and security researchers.",n/a,,
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-02-06,15:00:00,LHOB 1100,The Opioid Crisis: Removing Barriers to Prevent and Treat Opioid Abuse and Dependence in Medicare,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106827,Hearing
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/115/senate/committees/SSCM.json,2018-02-06,14:45:00,SR-253,"Hearings to examine data security and bug bounty programs, focusing on lessons learned from the Uber breach and security researchers.",n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/115/senate/committees/SSAS.json,2018-02-06,14:30:00,SVC-217,To receive a closed briefing on the National Defense Strategy.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/115/senate/committees/SSGA.json,2018-02-06,14:30:00,SD-562,"Hearings to examine the cost to taxpayers of spending uncertainty caused by governing through continuing resolutions, giant omnibus spending bills, and shutdown crises.",n/a,,
Senate,"Committee on Health, Education, Labor, and Pensions",SSHR,https://api.propublica.org/congress/v1/115/senate/committees/SSHR.json,2018-02-06,14:30:00,SD-430,Hearings to examine the &quot;Gig Economy&quot; and the future of retirement savings.,n/a,,
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/115/senate/committees/SLIN.json,2018-02-06,14:30:00,SH-219,To receive a closed briefing regarding certain intelligence matters.,n/a,,
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/115/house/committees/HSFA.json,2018-02-06,14:00:00,RHOB 2172,Syria: Which Way Forward?,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106832,Hearing
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/115/house/committees/HSFA.json,2018-02-06,14:00:00,RHOB 2200,U.S.-Pakistan Relations: Reassessing Priorities Amid Continued Challenges,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106831,Hearing
